author_id,text,model,YM,gov_sentiment
1918926036," surveillance technology is unreliable biased and a threat to basic rights and safety. Fill out the form below to tell your Congressional and local lawmakers to ban the government from using this dangerous technology. 
",SAME,11/2019,0
189208138,UK police told by Information Commissioner that the use of Live facial recognition raises serious concerns -,SAME,11/2019,0
1688187541,San Francisco has become the first U.S. city to ban police use oftechnologyvia @Julez_Norton ,SAME,11/2019,0
128494703,"Live facial recognition surveillance 'must stop' 

",SAME,11/2019,0
45744578,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,SAME,11/2019,0
864704845847986177,"Face-off oversystems
Opponents cry invasion ofand absence of a proper law while proponents say it automates existing police procedures |",SAME,11/2019,0
605972153,"👨‍💻Singapore has launched its National Artificial Intelligence (AI) Strategy to support a goal to become a global hub for developing testing and scaling AI solutions.



",SAME,11/2019,1
905434592999464960,"Shanghai deploys smart city system with biometric facial recognition from Alibaba
 ",SAME,11/2019,1
533628149,"Facing police oppositionlawmakers limit bill to ban .
(via @CalMatters )
",SAME,11/2019,0
2155556012,California To Ease Mandatory Sentences Ban Facial Recognition On Police Body Cameras -,SAME,11/2019,0
164544796,"Police can use it &amp; leaked docs show Amazon's Ring was working on neighborhood ""watch lists"" &amp; a feature to notify users of individuals deemed suspicious built on facial recognition:


",SAME,11/2019,0
137902540,"Police can use it &amp; leaked docs show Amazon's Ring was working on neighborhood ""watch lists"" &amp; a feature to notify users of individuals deemed suspicious built on facial recognition:


",SAME,11/2019,0
787150986313801728,"Liveness Detection: The Missing Piece for Infinitely Scalable Facial Authentication.



",SAME,11/2019,0
266639381,"🚩📑@EURightsAgency looks at theimplications of usingtechnologies in EU law enforcement including incontrols.
Margins of error | places of use | legal framework | monitoring | purpose and more.

Read it:",SAME,11/2019,0
902295852240306176,San Francisco Considers Ban on Government's Use of Facial Recognition Technology,SAME,11/2019,0
1175607138,"Technology can help in the battle against cyber criminals. There are now pieces of software that can take away the burden and pressure of ensuring an ID document you’ve received is legitimate.



",SAME,11/2019,0
84628167,A CA bill that would ban the use ofsoftware in police body cameras passed the state senate. Its drafting was spurred by privacy concerns as well as by concerns that the tech has a penchant for bias.,SAME,12/2019,0
152725709,"Piano piano la saggezza prevale:

Portland Oregon aims tothe use of the controversial technology not only by city government but also by private companies 

 ",SAME,12/2019,0
16306503,"... ban –:
for both the government and private businesses in the city.
@JoAnnPDX
—@seancaptain @FastCompany 

",SAME,12/2019,0
787150986313801728,"Most Americans Trust Facial Recognition Technology – But Not At The Airport.

Via @Forbes



",SAME,12/2019,1
90647980,"Limited regulations of facial recognition has led to some questionable actions specifically by China. The idea of a surveillance state is unfortunately prevalent in many countries including the U.S. 
 ",SAME,12/2019,0
35203319,"Computer vision is bringing rapid advancements to video surveillance. ​
​📸 @SkylarkLabs",SAME,12/2019,1
45744578,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,SAME,12/2019,0
54882986,Another reason to love: Portland plans to propose the strictestban in the country aims to ban use of technology not only by city government but also by private companies ,SAME,12/2019,1
1344887010,"""Portland Oregon has plans to ban the use of facial recognition for both the government and private businesses in the city."" Article by @SeanCaptain via @FastCompany",SAME,12/2019,0
251291720,"Homeland Security wants to expand facial recognition checks for travelers arriving to and departing from the U.S. to also include citizens.

",SAME,12/2019,1
1280566753,China makes facial recognition mandatory for new SIM card purchases. The move will help crack down on scams according to the government,SAME,12/2019,0
47361215,"LEAKED: Chinese technology companies are shaping new facial recognition and surveillance standards at the UN 

What could possibly go wrong? 🤔",SAME,12/2019,0
1606714531,Bolide NX Series NVRs come built-in with Suspect Tracking within its iPac AI Facial Recognition System that tracks the movement of intruders as they walk through the eyes of every camera in the surveillance system.,SAME,12/2019,0
101067053," is *not* the exclusive monopoly of domestic law enforcement or intelligence agencies - what is touted as ""public protection"" can also be used as a weapon by criminals terrorists or foreign intelligence agencies. ",SAME,12/2019,0
834513602514186240,"NoScreening for Americans: Homeland Security:| ""Privacy experts have questioned the accuracy of facial recognition and warned that personal information could be vulnerable to hackers or used improperly...""",SAME,12/2019,0
83268766,AI News: Portland proposing to ban the use of facial recognition for both government and private businesses &gt; article outlines growing questions about technical legal and ethical uncertainty highlights lack of consent,SAME,12/2019,0
755263167421222912, plans to propose the strictest facial recognition ban in the country| .@FastCompany,SAME,12/2019,0
930911099570065410,"Portland OR considering nation's strictest facial recognition ban --via@smartcitiesdive 

",SAME,12/2019,0
43434359,I really hope public security officials start planning leveragingtechnology we have seen first hand how ordinary police becomes super-police with the use of right tools. ,SAME,12/2019,1
19397439,In the days left before thechallenge your candidates to reject mass surveillance and banin public spaces ,SAME,12/2019,0
45744578,Mass government surveillance doesn’t make us safer. It’s not about security; it’s about social control.enables the automation of oppression. We have to stop it tell Congress to : ,SAME,12/2019,0
2573068338,"Homeland security to force Facial Recognition on US travellers



",SAME,12/2019,1
306126928,"New business opportunities for data grabbers: 

Moscow Cops Sell Access to City CCTVData ",SAME,12/2019,1
897031697878978561,"New business opportunities for data grabbers: 

Moscow Cops Sell Access to City CCTVData ",SAME,12/2019,1
1011170203957432320,"True HD CCTV Surveillance Systems powered through IP Camera Technology are our best selling solutions. For details Call: +91 9830041251 / +91 9748403828

",SAME,12/2019,1
107027670,Some good news for police forces wanting to make use of new technology,SAME,12/2019,1
204623129,Whatsteals from us:data that can be copied an infinite number of times and stored forever HENCE IT ENABLES PERMANENT SURVEILLANCE OF POPULATIONS... FOR CONTROL TRACKING &amp; MANIPULATION.via @voxdotcom,SAME,12/2019,1
17715104,"Facial recognition - everywhere in China. People are very worried. 

@JeremyCorbyn wants to seize power with state-controlled Internet in UK. 

LABOUR is a SECURITY THREAT 

 
 
 
 

 ",SAME,12/2019,0
238489818,"""Rolling out government use of facial recognition the right way tech policy leaders and civil liberties advocates say will involve a sweeping set of regulations that democratize input on how these technologies are used. """,SAME,12/2019,1
2356982959,San Francisco officials revise ban forget government devices have in-built,SAME,12/2019,0
518238327,San Francisco officials revise ban forget government devices have in-built,SAME,12/2019,0
720312042,Facial recognition could be most invasive policing technology ever warns watchdog,SAME,12/2019,0
165583357, system helps trace 3000 missing children in 4 days ,SAME,12/2019,1
28170108,Airport and Payment Facial Recognition Systems Fooled by Masks and Photos Raising Security Concerns,SAME,12/2019,0
1784151,From clothes with intricate patterns that confuse surveillance cameras to glasses that blocktechnology -surveillanceis helping people avoid detection.Read more:,SAME,12/2019,0
