author_id,tweet,nltk_outcome,bert_outcome
294932830,"On a quick read this looks very helpful. 

I know its newisn't looking at the use ofbut thoseforces that are would do well to learn from @WMPolice's initiative - and also to read thereport linked from Marta's tweet: ",1,1
274862762,WOW bigtime... a major police body cam supplier banned facial recognition tech after its ethics board said the tech is not reliable enough to justify its use. Kudos @axon_us !,1,0
57757188," -maker @Axon may avoiduntil accuracy of tech improves💡

 …

@FNI_INC",1,0
2163085798,Joan Villariaza grew up in a family who sorted trash for a living in the . Thanks to an innovativeorganization she is now creatingapps. ,1,1
1852551889,VSBLTY &amp; Energetika Team Up to Bring Smart City Solutions to Latin America$VSBY @vsbltyco @Energetika_SEE,1,1
59577517,At the recommendation of their ethics board of which Professor @Christy_E_Lopez is a member @axon_us announced today a ban on the use ofin their devices. (The company supplies 47 out of the 69 largest police agencies in U.S. with body cameras and software). ,0,0
96074096,We’re also hearing fromon this issue. Weigh-in here. Do you support @detroitpolice’s use oftechnology?,1,1
393479411,"This is huge : Axon the major police body cam company in the United States is placing a moratorium on usingon its devices
▶️ ",1,0
96074096,If Board of Commissioners approves the @detroitpolice would have a formal policy in place for the technology’s use. Critics saysis not always accurate especially with people of color @wxyzdetroit,1,0
126724232,SpotCrime Weekly Readsand disturbance calls most dangerous for officers canmake us saferto solveon campus hiring ex-convicts to help fight... ,0,0
295536303,Thanks for naming Kairos a top 10 facial recognition API of 2019!via @rapid_API ,1,1
205117304,"Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_olson…",1,0
1536562052,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_ol… ",1,0
555031989,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson",1,0
436851822,A Major Police Body Cam Company Just Banned Facial Recognition | Read more in today's 'Top Industry News' sponsored by @FaceFirstInc:,0,0
14197732,A MajorBody Cam Company Just Banned,0,0
42100960,Leverage the power ofto instantly identify suspicious behavior with Connected Solutions:,0,1
928395814208180224,""" is esp. prone to inaccuracy when used withbody cameras which frequently operate in low-light conditions and produce shaky footage""

New territory: a company's ethics board decides to ban facial rec from being used by police

",0,0
295906021, has promised unparalleledbutjust banned it—should business users be wary of this technology? ,0,0
57757188," -maker @Axon may avoiduntil accuracy of tech improves💡



@FNI_INC",1,0
999399426857848832,"Facial recognition tech from CVPR 2019 
ArcFace can obtain more discriminative deep features and shows state-of-art performance in the MegaFace Challenge in a reproducible way


@cvpr2019 @Montreal_AI ",1,1
241913350,"350 casinos including most casinos of Las Vegas use our solutions for face detection from the blacklist.
 
 
 Get to know the product case studies and solutions
 
 
",1,0
2586135432, technology is moving into schools across the country so it is important for educators to understand its capabilities and privacy implications. Read the full report here:… ,1,1
124531391,As local legislators debatesome agencies restrict it with their own policies firstby @_blip_,0,0
151612528,“The company that supplies 47 of the 69 largest police agencies in the US with body cameras and softwaresaid it will ban the use of facial recognition systems on its devices. “ technology is not currently reliable enough to ethically justify its use”,0,0
525405403,TouchByte's MD shares how TouchByte can help the gambling industry avoid fines.@GamRegGB @BeGambleAware @SkyBetCareers @bet365 @paddypower @SkyBet,1,1
887626873,Very important news fromregarding&amp; . Let's see if this trend catches on. ,1,1
459593566,Nice! Research presented aboutand facerecognition forindustry.@The_Hague_Tech @ailab_1🙌 ,1,1
2906580072,Fact:in healthcare means better patient care. Uses include data management virtual assistantsand surgical robotics. More from @Forbes here: ,1,0
17662020,Major body camera maker in the US @axon_us rejects puttingon police .passingis now a no brainer. ,0,0
1735172144,"from @pingidentity to support -certified . 

@Yubico @FIDOAlliance 

",1,1
457158670,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
16488954,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
797954359216799748,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
63293116,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
814317530,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
405861691,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
117476827,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
1648804045,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
772944547504619520,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2430056546,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
90492134,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
47615996,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3011461708,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
3602668336,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2477196159,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
37546859,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2466336662,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
50399423,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
277555280,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
353287462,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
336033955,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
2298852368,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
75161592,Hey @JetBlue you are putting your passengers in danger. The recent data breach shows that facial recognition makes us LESS safe not more safe. Drop your biased biometric boarding program now.,0,0
24181624,"1/2Interesting self-regulation move: Axon's ethics board suggests integration ofin police-worn bodycams is unethical. Caveat 1: law enforcement could use 3rd party tech to pair footage w facial recognition.
",0,0
