author_id,text,model,YM,gov_sentiment
2205859885,San Francisco is the first US city to ban facial recognition and has declared the technology incompatible with a healthy democracy,ALL,05/2019,0
31260535,Report: NYPD Used Celebrity Lookalikes Facial Recognition to Identify Suspects,ALL,05/2019,0
65144656,San Francisco Considers Ban On Government's Use Of Facial Recognition Technology,ALL,05/2019,0
14229632,The Best Reason for Your City to Ban Facial Recognition by @WillOremus,ALL,05/2019,0
25582069,San Francisco just became the first city to ban use of facial recognition technology by government entities. Oakland may be next …,ALL,05/2019,1
937233888837033984, The Met Police now have a facial recognition camera. The camera does not pick up the following..Black Asian Females but does pick up white men. The Met are a racist disgrace against white and should be take to task. Silence from the civil liberty buffoons,ALL,05/2019,0
17714540,Police Are Feeding Celebrity Photos intoSoftware to Solve Crimes,ALL,05/2019,0
41238153,San Francisco becomes first city to ban police use of facial recognition technology,ALL,05/2019,1
59264763,San Francisco passes city government ban ontech – @TechCrunch,ALL,05/2019,0
19123904," Snuffs 's Constitution Burning: Georgetown Law’s Center on Privacy and Technology (CPT) has uncovered widespread abuse of thesystem including image alteration and use of non-suspect images!

",ALL,05/2019,0
50636347,Canadianexperts praise San Francisco ban onsoftware. Experts laud move to protect privacy in public spaces after U.S. city passes anti- ordinance,ALL,05/2019,0
17405435,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",ALL,05/2019,0
1001929386,"Big Brother Britain: Extraordinary moment police FINE pedestrian £90 for disorderly behaviour after he tries to cover his face from facial recognition camera on the streets of London

 ",ALL,05/2019,0
106026913, liberation:becomes first US city to ban,ALL,05/2019,1
246911431,"

 used ängers to fudgeresults researchers say

The NYPD is also accused of editing suspects' photos to get results from its facial recognition system a new report says.

",ALL,05/2019,0
130929338,"RT AnjaHoffmann:is the first major U.S. city to ban government and police use oftech. 

?

 nowthisnews",ALL,05/2019,0
23424617," is the first major U.S. city to ban government and police use oftech. 

?

 @nowthisnews",ALL,05/2019,0
21866911,File under WTF: “The New York police department used a photo of Woody Harrelson in its facial recognition program in an attempt to identify a beer thief who looked like the actor”,ALL,05/2019,0
930158883095506944," becomes the first North American city to ban the use ofsoftware by police and other agencies. City officials cite potential for abuse privacy violations. 
",ALL,05/2019,0
488845275,Citing Fears of WorseningSan Francisco Votes to Ban Police Use ofTechnologyvia @TheRoot,ALL,05/2019,0
626549921,💥Consider this- who are most likely to be unfairly targeted? People of color! “The Best Reason for Your City to Ban Facial Recognition” by @WillOremus,ALL,05/2019,0
17405435,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",ALL,05/2019,0
101754689,Could facial recognition cut crime?@BBC,ALL,05/2019,0
20051812,"""The Best Reason for Your City to Ban Facial Recognition"" - @WillOremus",ALL,05/2019,1
2848442307," Tech Tested By UK Police Was Wrong 96% Of The Time According To Big Brother Watch 
",ALL,05/2019,0
17405435,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",ALL,05/2019,0
1229675046,"“Advances in artificial intelligence
 along with the cheap manufacture of cameras and other devices introduce new forms of surveillance every week.”via @NYTOpinion⁦@GeorgetownCPT⁩",ALL,05/2019,0
20526166,San Francisco is first US city to ban the use of facial recognition by government. Privacy advocates are celebrating ordinance doesn’t stop private companies from using facial ID in creepy ways.,ALL,05/2019,1
884128465984815105,Tech Hub San Francisco First US City to Ban,ALL,05/2019,0
827835024,Who's prepared to implementin public services including security? Apparently no-one. Neither the government nor the society and nor even the !on @Medium,ALL,05/2019,0
409886625, shareholders have the chance to stop the company's sale ofsurveillance tech to the government. Let's make sure they do:,ALL,05/2019,0
1573874198,Last week San Francisco approved the Stop Secret Surveillance Ordinance – the first of its kind for a major American city – to ban the use of facial recognition tech by city agencies including the police department.,ALL,05/2019,1
874671064013557762,"How reliable is policing using AI facial recognition? 

'The Home Office assessment also found the facial recognition system was only half as good as the human eye'



 ",ALL,05/2019,0
17405435,"San Francisco set to ban facial-recognition technology. Legislators in California city vote to outlaw use of surveillance tech by government entities

Find out more 👉 

",ALL,05/2019,0
1871954587,Could facial recognition cut crime? by BBC News,ALL,05/2019,0
131820370,The Best Reason for Your City to Ban,ALL,05/2019,0
14440053," denied police facial recognition tech over human rights concerns. The company has sold the technology to at least one US prison though. 
",ALL,05/2019,0
994933852048187392,"In a new piece for @techdirt @CharlotteStant and @SteveJFeldstein explain their support for San Francisco's decision to ban AI-enabledtechnology by government agenices: 
 ",ALL,05/2019,0
1096400847636959232,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,ALL,05/2019,0
50636347,Are we sleepwalking into anpolice state? Police in the UK are beginning to use demographic data to prevent crime and predict risk - but will it reinforce existing biases?,ALL,05/2019,0
1057257492001054720,Pros and Cons of- @JohnJayCollege Professor @AdamWandt - NYPD Under Fire for Controversial Face Recognition Tech,ALL,05/2019,0
884156805512912902,Tech Hub San Francisco First US City to Ban,ALL,05/2019,0
897328373868806144,"The City of San Francisco California’s Board of Supervisors has approved an ordinance that prohibits law enforcement and other city agencies from using facial recognition technology on city residents. 



",ALL,05/2019,1
781436153228566528,"“San Francisco’s Board of Supervisors approved a ban on public biometric facial recognition use by police and other city departments by an eight to one vote”

",ALL,05/2019,1
983669933111312384,"The Best Reason for Your City to Ban :

Do you support facial recognition or not? Why?
@kashthefuturist @DrJDrooghaag @NexWebSites @jdelacruz_IoT @realColinMac @AmandaRay02 @avrohomg @stanleychen0402 @stanleywaite1 @JolaBurnett @H4nif5",ALL,05/2019,0
48096388,San Francisco is first US city to ban facial recognition. “Technology as it exists today is unreliable and represented an unnecessary infringement on people’sand liberty.”,ALL,05/2019,0
832695655285919745,ICYMI: Please read the following statement on theBoard of Supervisors Vote today on Surveillance Technology,ALL,05/2019,0
987600932,ACLU urges Amazon shareholders to stop sellingtech to government,ALL,05/2019,0
476686277,Banned in San Francisco and California may ban use of it on police body cameras,ALL,05/2019,0
15236181,"Local police are beginning to use facial recognition software. Artificial intelligence expert @EdwardMLPeters tells@JeffAngeloRadio that the technology can used for good...but mistakes CAN be made.
",ALL,05/2019,0
874671064013557762,"How reliable is policing using AI facial recognition? 

'The Home Office assessment also found the facial recognition system was only half as good as the human eye'



 ",ALL,05/2019,0
20770625,"The UK must not go the way of China with widespread police or government use of facial recognition. Watching this case with interest.


 ",ALL,05/2019,1
3244580143," may be the first state to ban

",ALL,05/2019,0
53975607,let's sue the police because you're picked up on their facial recognition technology? What does it matter if you're not doing anything illegal? AND if you're so worried about being on camera what sense does it make to moan on the bloody news?,ALL,05/2019,0
116506429,San Francisco is setting the pace for AI regulation with this ban on facial-recognition technology and restrictions on surveillance.,ALL,05/2019,0
551325311,Wondering which basis covers UK police use oftechnology? Vital interest seems a leap for the blanket crime prevention arguement and legal obligation would surely only apply where curtent legislation existed which opponents say doesn't? ,ALL,05/2019,0
987600932,The @ACLU urged Amazon shareholders in a letter Monday to vote to end the sale of the company’sservice to state and local governments which use the technology to aid law enforcement and surveil public spaces,ALL,05/2019,0
